,Invoice_No.,Date,Model_ID,Model_x,Region,Make,Model_y,Variant,Ex-Showroom_Price,Displacement,Emission_Norm,Fuel_Type,Body_Type,City_Mileage,Highway_Mileage,Power,Torque,Odometer,Speedometer,Doors
1809,2652,2021-07-28,1298,Tata Tigor Ev Xt+,Tamil Nadu,Tata,Tigor Ev,Xt+,"Rs. 9,75,868",,BS VI,Electric,Sedan,,,41.5PS@4500rpm,105Nm@2500RPM,Digital,Yes,5.0
1810,4581,2021-08-19,1298,Tata Tigor Ev Xt+,Maharashtra,Tata,Tigor Ev,Xt+,"Rs. 9,75,868",,BS VI,Electric,Sedan,,,41.5PS@4500rpm,105Nm@2500RPM,Digital,Yes,5.0
1811,5062,2021-09-19,1298,Tata Tigor Ev Xt+,Maharashtra,Tata,Tigor Ev,Xt+,"Rs. 9,75,868",,BS VI,Electric,Sedan,,,41.5PS@4500rpm,105Nm@2500RPM,Digital,Yes,5.0
1812,3968,2021-09-24,1298,Tata Tigor Ev Xt+,Tamil Nadu,Tata,Tigor Ev,Xt+,"Rs. 9,75,868",,BS VI,Electric,Sedan,,,41.5PS@4500rpm,105Nm@2500RPM,Digital,Yes,5.0
1813,5064,2021-02-10,1340,Jeep Compass 2.0 Longitude 4X4 At,West Bengal,Jeep,Compass,2.0 Longitude 4X4 At,"Rs. 21,96,000",1956 cc,BS 6,Diesel,SUV,,,173PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,5.0
1814,3386,2021-02-25,1340,Jeep Compass 2.0 Longitude 4X4 At,Maharashtra,Jeep,Compass,2.0 Longitude 4X4 At,"Rs. 21,96,000",1956 cc,BS 6,Diesel,SUV,,,173PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,5.0
1815,5026,2021-03-24,1340,Jeep Compass 2.0 Longitude 4X4 At,Maharashtra,Jeep,Compass,2.0 Longitude 4X4 At,"Rs. 21,96,000",1956 cc,BS 6,Diesel,SUV,,,173PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,5.0
1816,2552,2021-05-05,1340,Jeep Compass 2.0 Longitude 4X4 At,West Bengal,Jeep,Compass,2.0 Longitude 4X4 At,"Rs. 21,96,000",1956 cc,BS 6,Diesel,SUV,,,173PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,5.0
1817,2617,2021-11-29,1340,Jeep Compass 2.0 Longitude 4X4 At,Haryana,Jeep,Compass,2.0 Longitude 4X4 At,"Rs. 21,96,000",1956 cc,BS 6,Diesel,SUV,,,173PS@3750rpm,350Nm@1750-2500rpm,Digital,Analog,5.0
1818,4877,2021-02-10,1316,Toyota Innova Crysta 2.4 Zx 7 Str,Uttar Pradesh,Toyota,Innova Crysta,2.4 Zx 7 Str,"Rs. 21,13,000",2393 cc,BS VI,Diesel,MUV,12 km/litre,,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,5.0
1819,5053,2021-02-27,1316,Toyota Innova Crysta 2.4 Zx 7 Str,Delhi,Toyota,Innova Crysta,2.4 Zx 7 Str,"Rs. 21,13,000",2393 cc,BS VI,Diesel,MUV,12 km/litre,,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,5.0
1820,3932,2021-09-08,1316,Toyota Innova Crysta 2.4 Zx 7 Str,Tamil Nadu,Toyota,Innova Crysta,2.4 Zx 7 Str,"Rs. 21,13,000",2393 cc,BS VI,Diesel,MUV,12 km/litre,,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,5.0
1821,3629,2021-11-01,1316,Toyota Innova Crysta 2.4 Zx 7 Str,Rajasthan,Toyota,Innova Crysta,2.4 Zx 7 Str,"Rs. 21,13,000",2393 cc,BS VI,Diesel,MUV,12 km/litre,,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,5.0
1822,2877,2021-02-10,1241,Tata Nexon Xza Plus (O),Uttar Pradesh,Tata,Nexon,Xza Plus (O),"Rs. 11,00,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1823,2757,2021-03-24,1241,Tata Nexon Xza Plus (O),Tamil Nadu,Tata,Nexon,Xza Plus (O),"Rs. 11,00,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1824,4471,2021-06-09,1241,Tata Nexon Xza Plus (O),Maharashtra,Tata,Nexon,Xza Plus (O),"Rs. 11,00,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1825,4435,2021-06-26,1241,Tata Nexon Xza Plus (O),Tamil Nadu,Tata,Nexon,Xza Plus (O),"Rs. 11,00,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1826,4854,2021-07-17,1241,Tata Nexon Xza Plus (O),Tamil Nadu,Tata,Nexon,Xza Plus (O),"Rs. 11,00,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1827,5369,2021-09-05,1241,Tata Nexon Xza Plus (O),Haryana,Tata,Nexon,Xza Plus (O),"Rs. 11,00,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1828,4710,2021-02-11,1139,Jaguar Xf 2.0 Pure Diesel,Maharashtra,Jaguar,Xf,2.0 Pure Diesel,"Rs. 49,77,080",1999 cc,BS IV,Diesel,Sedan,5.7 km/litre,19.33 km/litre,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Analog,4.0
1829,2532,2021-06-13,1139,Jaguar Xf 2.0 Pure Diesel,Maharashtra,Jaguar,Xf,2.0 Pure Diesel,"Rs. 49,77,080",1999 cc,BS IV,Diesel,Sedan,5.7 km/litre,19.33 km/litre,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Analog,4.0
1830,4401,2021-09-04,1139,Jaguar Xf 2.0 Pure Diesel,Tamil Nadu,Jaguar,Xf,2.0 Pure Diesel,"Rs. 49,77,080",1999 cc,BS IV,Diesel,Sedan,5.7 km/litre,19.33 km/litre,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Analog,4.0
1831,2701,2021-11-06,1139,Jaguar Xf 2.0 Pure Diesel,Haryana,Jaguar,Xf,2.0 Pure Diesel,"Rs. 49,77,080",1999 cc,BS IV,Diesel,Sedan,5.7 km/litre,19.33 km/litre,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Analog,4.0
1832,5233,2021-02-11,1384,Maruti Suzuki Baleno 1.2 Alpha Cvt,Karnataka,Maruti Suzuki,Baleno,1.2 Alpha Cvt,"Rs. 8,90,212",1197 cc,BS 6,Petrol,Hatchback,21.4 km/litre,,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,5.0
1833,3156,2021-07-12,1384,Maruti Suzuki Baleno 1.2 Alpha Cvt,Uttar Pradesh,Maruti Suzuki,Baleno,1.2 Alpha Cvt,"Rs. 8,90,212",1197 cc,BS 6,Petrol,Hatchback,21.4 km/litre,,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,5.0
1834,5086,2021-11-05,1384,Maruti Suzuki Baleno 1.2 Alpha Cvt,Rajasthan,Maruti Suzuki,Baleno,1.2 Alpha Cvt,"Rs. 8,90,212",1197 cc,BS 6,Petrol,Hatchback,21.4 km/litre,,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,5.0
1835,4248,2021-11-14,1384,Maruti Suzuki Baleno 1.2 Alpha Cvt,Karnataka,Maruti Suzuki,Baleno,1.2 Alpha Cvt,"Rs. 8,90,212",1197 cc,BS 6,Petrol,Hatchback,21.4 km/litre,,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,5.0
1836,4474,2021-11-25,1384,Maruti Suzuki Baleno 1.2 Alpha Cvt,Maharashtra,Maruti Suzuki,Baleno,1.2 Alpha Cvt,"Rs. 8,90,212",1197 cc,BS 6,Petrol,Hatchback,21.4 km/litre,,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,5.0
1837,4789,2021-11-30,1384,Maruti Suzuki Baleno 1.2 Alpha Cvt,Karnataka,Maruti Suzuki,Baleno,1.2 Alpha Cvt,"Rs. 8,90,212",1197 cc,BS 6,Petrol,Hatchback,21.4 km/litre,,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,5.0
1838,4238,2021-02-11,1136,Jaguar Xf 2.0 Portfolio,Maharashtra,Jaguar,Xf,2.0 Portfolio,"Rs. 60,73,446",1999 cc,BS IV,Petrol,Sedan,5.7 km/litre,13.12 km/litre,247PS@5500rpm,340Nm@1750-2000RPM,Analog,Analog,4.0
1839,4948,2021-04-25,1136,Jaguar Xf 2.0 Portfolio,Andhra Pradesh,Jaguar,Xf,2.0 Portfolio,"Rs. 60,73,446",1999 cc,BS IV,Petrol,Sedan,5.7 km/litre,13.12 km/litre,247PS@5500rpm,340Nm@1750-2000RPM,Analog,Analog,4.0
1840,2643,2021-09-08,1136,Jaguar Xf 2.0 Portfolio,Madhya Pradesh,Jaguar,Xf,2.0 Portfolio,"Rs. 60,73,446",1999 cc,BS IV,Petrol,Sedan,5.7 km/litre,13.12 km/litre,247PS@5500rpm,340Nm@1750-2000RPM,Analog,Analog,4.0
1841,4944,2021-09-30,1136,Jaguar Xf 2.0 Portfolio,Tamil Nadu,Jaguar,Xf,2.0 Portfolio,"Rs. 60,73,446",1999 cc,BS IV,Petrol,Sedan,5.7 km/litre,13.12 km/litre,247PS@5500rpm,340Nm@1750-2000RPM,Analog,Analog,4.0
1842,4662,2021-02-12,1398,Maruti Suzuki Ertiga Lxi,Haryana,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462 cc,BS 6,Petrol,MPV,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,5.0
1843,5232,2021-04-29,1398,Maruti Suzuki Ertiga Lxi,Delhi,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462 cc,BS 6,Petrol,MPV,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,5.0
1844,4421,2021-05-04,1398,Maruti Suzuki Ertiga Lxi,Karnataka,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462 cc,BS 6,Petrol,MPV,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,5.0
1845,3930,2021-05-31,1398,Maruti Suzuki Ertiga Lxi,West Bengal,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462 cc,BS 6,Petrol,MPV,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,5.0
1846,3414,2021-08-07,1398,Maruti Suzuki Ertiga Lxi,Tamil Nadu,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462 cc,BS 6,Petrol,MPV,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,5.0
1847,4985,2021-08-11,1398,Maruti Suzuki Ertiga Lxi,Karnataka,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462 cc,BS 6,Petrol,MPV,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,5.0
1848,2774,2021-10-08,1398,Maruti Suzuki Ertiga Lxi,Madhya Pradesh,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462 cc,BS 6,Petrol,MPV,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,5.0
1849,5048,2021-12-18,1398,Maruti Suzuki Ertiga Lxi,Uttar Pradesh,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462 cc,BS 6,Petrol,MPV,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,5.0
1850,5079,2021-02-13,1527,Land Rover Discovery 3.0 Se Diesel,Rajasthan,Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,BS IV,Diesel,SUV,,,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,5.0
1851,5462,2021-03-04,1527,Land Rover Discovery 3.0 Se Diesel,Delhi,Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,BS IV,Diesel,SUV,,,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,5.0
1852,4406,2021-04-14,1527,Land Rover Discovery 3.0 Se Diesel,Karnataka,Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,BS IV,Diesel,SUV,,,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,5.0
1853,3647,2021-05-12,1527,Land Rover Discovery 3.0 Se Diesel,Tamil Nadu,Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,BS IV,Diesel,SUV,,,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,5.0
1854,3227,2021-06-24,1527,Land Rover Discovery 3.0 Se Diesel,Andhra Pradesh,Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,BS IV,Diesel,SUV,,,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,5.0
1855,2908,2021-10-31,1527,Land Rover Discovery 3.0 Se Diesel,Andhra Pradesh,Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,BS IV,Diesel,SUV,,,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,5.0
1856,3595,2021-12-03,1527,Land Rover Discovery 3.0 Se Diesel,Karnataka,Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,BS IV,Diesel,SUV,,,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,5.0
1857,2663,2021-12-19,1527,Land Rover Discovery 3.0 Se Diesel,Andhra Pradesh,Land Rover,Discovery,3.0 Se Diesel,"Rs. 96,89,321",2993 cc,BS IV,Diesel,SUV,,,258PS@3750rpm,600Nm@2000rpm,Digital,Analog,5.0
1858,3036,2021-02-13,1510,Jaguar F-Type 5.0 Convertible R,Assam,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1859,4124,2021-03-18,1510,Jaguar F-Type 5.0 Convertible R,Delhi,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1860,4538,2021-03-19,1510,Jaguar F-Type 5.0 Convertible R,Karnataka,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1861,3863,2021-03-21,1510,Jaguar F-Type 5.0 Convertible R,West Bengal,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1862,3821,2021-04-12,1510,Jaguar F-Type 5.0 Convertible R,Tamil Nadu,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1863,3012,2021-10-08,1510,Jaguar F-Type 5.0 Convertible R,Tamil Nadu,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1864,2529,2021-10-28,1510,Jaguar F-Type 5.0 Convertible R,Delhi,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1865,4972,2021-12-02,1510,Jaguar F-Type 5.0 Convertible R,Uttar Pradesh,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1866,3857,2021-12-04,1510,Jaguar F-Type 5.0 Convertible R,Karnataka,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,Petrol,Convertible,12.05 km/litre,,495PS@6500RPM,625Nm@2500-5500rpm,,,4.0
1867,4378,2021-02-13,1240,Tata Nexon Xza Plus Dual Tone,Tamil Nadu,Tata,Nexon,Xza Plus Dual Tone,"Rs. 10,30,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1868,2524,2021-05-05,1240,Tata Nexon Xza Plus Dual Tone,Karnataka,Tata,Nexon,Xza Plus Dual Tone,"Rs. 10,30,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1869,4087,2021-05-19,1240,Tata Nexon Xza Plus Dual Tone,Maharashtra,Tata,Nexon,Xza Plus Dual Tone,"Rs. 10,30,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1870,5314,2021-07-05,1240,Tata Nexon Xza Plus Dual Tone,Tamil Nadu,Tata,Nexon,Xza Plus Dual Tone,"Rs. 10,30,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1871,3634,2021-09-21,1240,Tata Nexon Xza Plus Dual Tone,Tamil Nadu,Tata,Nexon,Xza Plus Dual Tone,"Rs. 10,30,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1872,3600,2021-10-31,1240,Tata Nexon Xza Plus Dual Tone,Madhya Pradesh,Tata,Nexon,Xza Plus Dual Tone,"Rs. 10,30,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1873,3127,2021-12-19,1240,Tata Nexon Xza Plus Dual Tone,Rajasthan,Tata,Nexon,Xza Plus Dual Tone,"Rs. 10,30,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
1874,3466,2021-02-14,1145,Bmw X3 Xdrive20D Xline,Madhya Pradesh,Bmw,X3,Xdrive20D Xline,"Rs. 56,00,000",1995 cc,BS IV,Diesel,SUV,16 km/litre,18.56 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
1875,3099,2021-02-27,1145,Bmw X3 Xdrive20D Xline,West Bengal,Bmw,X3,Xdrive20D Xline,"Rs. 56,00,000",1995 cc,BS IV,Diesel,SUV,16 km/litre,18.56 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
1876,5271,2021-02-14,1497,Tata Harrier Revotorq Xe,Madhya Pradesh,Tata,Harrier,Revotorq Xe,"Rs. 13,45,363",1956 cc,BS 6,Diesel,SUV,,,140PS@3750rpm,350Nm@1750-2500rpm,,Analog,5.0
1877,4028,2021-03-07,1497,Tata Harrier Revotorq Xe,Rajasthan,Tata,Harrier,Revotorq Xe,"Rs. 13,45,363",1956 cc,BS 6,Diesel,SUV,,,140PS@3750rpm,350Nm@1750-2500rpm,,Analog,5.0
1878,4915,2021-03-31,1497,Tata Harrier Revotorq Xe,Maharashtra,Tata,Harrier,Revotorq Xe,"Rs. 13,45,363",1956 cc,BS 6,Diesel,SUV,,,140PS@3750rpm,350Nm@1750-2500rpm,,Analog,5.0
1879,2568,2021-10-25,1497,Tata Harrier Revotorq Xe,Karnataka,Tata,Harrier,Revotorq Xe,"Rs. 13,45,363",1956 cc,BS 6,Diesel,SUV,,,140PS@3750rpm,350Nm@1750-2500rpm,,Analog,5.0
1880,3896,2021-11-06,1497,Tata Harrier Revotorq Xe,Bihar,Tata,Harrier,Revotorq Xe,"Rs. 13,45,363",1956 cc,BS 6,Diesel,SUV,,,140PS@3750rpm,350Nm@1750-2500rpm,,Analog,5.0
1881,4495,2021-12-17,1497,Tata Harrier Revotorq Xe,Bihar,Tata,Harrier,Revotorq Xe,"Rs. 13,45,363",1956 cc,BS 6,Diesel,SUV,,,140PS@3750rpm,350Nm@1750-2500rpm,,Analog,5.0
1882,4792,2021-02-15,1397,Hyundai Grand I10 1.2 Kappa Vtvt Magna Cng,Karnataka,Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,"Rs. 6,53,452",1197 cc,BS IV,CNG,Hatchback,,,82bhp@6000RPM,114Nm@4000rpm,Digital,Analog,5.0
1883,3405,2021-07-19,1397,Hyundai Grand I10 1.2 Kappa Vtvt Magna Cng,Uttar Pradesh,Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,"Rs. 6,53,452",1197 cc,BS IV,CNG,Hatchback,,,82bhp@6000RPM,114Nm@4000rpm,Digital,Analog,5.0
1884,2897,2021-08-09,1397,Hyundai Grand I10 1.2 Kappa Vtvt Magna Cng,Karnataka,Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,"Rs. 6,53,452",1197 cc,BS IV,CNG,Hatchback,,,82bhp@6000RPM,114Nm@4000rpm,Digital,Analog,5.0
1885,3029,2021-12-10,1397,Hyundai Grand I10 1.2 Kappa Vtvt Magna Cng,Karnataka,Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,"Rs. 6,53,452",1197 cc,BS IV,CNG,Hatchback,,,82bhp@6000RPM,114Nm@4000rpm,Digital,Analog,5.0
1886,4047,2021-02-15,1420,Kia Seltos Htx 1.5,Delhi,Kia,Seltos,Htx 1.5,"Rs. 13,09,000",1497 cc,BS 6,Petrol,SUV,,,115PS@6300rpm,144Nm@4500 rpm,Digital,Analog,5.0
1887,2567,2021-03-03,1420,Kia Seltos Htx 1.5,Delhi,Kia,Seltos,Htx 1.5,"Rs. 13,09,000",1497 cc,BS 6,Petrol,SUV,,,115PS@6300rpm,144Nm@4500 rpm,Digital,Analog,5.0
1888,3164,2021-03-13,1420,Kia Seltos Htx 1.5,Haryana,Kia,Seltos,Htx 1.5,"Rs. 13,09,000",1497 cc,BS 6,Petrol,SUV,,,115PS@6300rpm,144Nm@4500 rpm,Digital,Analog,5.0
1889,4463,2021-04-05,1420,Kia Seltos Htx 1.5,West Bengal,Kia,Seltos,Htx 1.5,"Rs. 13,09,000",1497 cc,BS 6,Petrol,SUV,,,115PS@6300rpm,144Nm@4500 rpm,Digital,Analog,5.0
1890,4714,2021-04-05,1420,Kia Seltos Htx 1.5,Uttar Pradesh,Kia,Seltos,Htx 1.5,"Rs. 13,09,000",1497 cc,BS 6,Petrol,SUV,,,115PS@6300rpm,144Nm@4500 rpm,Digital,Analog,5.0
1891,3096,2021-04-18,1420,Kia Seltos Htx 1.5,Rajasthan,Kia,Seltos,Htx 1.5,"Rs. 13,09,000",1497 cc,BS 6,Petrol,SUV,,,115PS@6300rpm,144Nm@4500 rpm,Digital,Analog,5.0
1892,4120,2021-10-12,1420,Kia Seltos Htx 1.5,Rajasthan,Kia,Seltos,Htx 1.5,"Rs. 13,09,000",1497 cc,BS 6,Petrol,SUV,,,115PS@6300rpm,144Nm@4500 rpm,Digital,Analog,5.0
1893,4152,2021-10-29,1420,Kia Seltos Htx 1.5,Delhi,Kia,Seltos,Htx 1.5,"Rs. 13,09,000",1497 cc,BS 6,Petrol,SUV,,,115PS@6300rpm,144Nm@4500 rpm,Digital,Analog,5.0
1894,3882,2021-02-15,1220,Tata Zest Xm Petrol,Delhi,Tata,Zest,Xm Petrol,"Rs. 6,53,926",1193 cc,BS IV,Petrol,Sedan,13.2 km/litre,17.6 km/litre,90PS@5000rpm,140Nm@1500-4000rpm,Digital,Analog,4.0
1895,3711,2021-06-16,1220,Tata Zest Xm Petrol,Maharashtra,Tata,Zest,Xm Petrol,"Rs. 6,53,926",1193 cc,BS IV,Petrol,Sedan,13.2 km/litre,17.6 km/litre,90PS@5000rpm,140Nm@1500-4000rpm,Digital,Analog,4.0
1896,3815,2021-08-23,1220,Tata Zest Xm Petrol,Rajasthan,Tata,Zest,Xm Petrol,"Rs. 6,53,926",1193 cc,BS IV,Petrol,Sedan,13.2 km/litre,17.6 km/litre,90PS@5000rpm,140Nm@1500-4000rpm,Digital,Analog,4.0
1897,5391,2021-11-15,1220,Tata Zest Xm Petrol,Maharashtra,Tata,Zest,Xm Petrol,"Rs. 6,53,926",1193 cc,BS IV,Petrol,Sedan,13.2 km/litre,17.6 km/litre,90PS@5000rpm,140Nm@1500-4000rpm,Digital,Analog,4.0
1898,4432,2021-02-15,1401,Maruti Suzuki Ertiga Zxi Plus,Maharashtra,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1899,4458,2021-03-11,1401,Maruti Suzuki Ertiga Zxi Plus,Karnataka,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1900,2656,2021-03-22,1401,Maruti Suzuki Ertiga Zxi Plus,Uttar Pradesh,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1901,2511,2021-04-18,1401,Maruti Suzuki Ertiga Zxi Plus,Delhi,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1902,3003,2021-06-18,1401,Maruti Suzuki Ertiga Zxi Plus,Maharashtra,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1903,4101,2021-07-28,1401,Maruti Suzuki Ertiga Zxi Plus,Madhya Pradesh,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1904,3236,2021-08-16,1401,Maruti Suzuki Ertiga Zxi Plus,Karnataka,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1905,3244,2021-08-18,1401,Maruti Suzuki Ertiga Zxi Plus,Tamil Nadu,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1906,4007,2021-09-26,1401,Maruti Suzuki Ertiga Zxi Plus,West Bengal,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1907,5298,2021-10-17,1401,Maruti Suzuki Ertiga Zxi Plus,West Bengal,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1908,4551,2021-11-13,1401,Maruti Suzuki Ertiga Zxi Plus,Delhi,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
1909,2953,2021-11-26,1401,Maruti Suzuki Ertiga Zxi Plus,Bihar,Maruti Suzuki,Ertiga,Zxi Plus,"Rs. 9,71,000",1462 cc,BS 6,Petrol,MUV,,,103Bhp@6000rpm,130Nm@4400rpm,Digital,Analog,5.0
